imageid,productid,left_border,right_border,top_border,bottom_border,real_width,real_height
933259168,190110575,5,481,12,497,476,485
1252528933,3849953822,0,499,0,465,499,465
1295770851,4126965928,52,416,95,413,364,318
1087989714,1531792232,0,499,109,389,499,280
1008876634,439615987,73,425,0,499,352,499
1295779546,4127839430,124,373,48,411,249,363
258248783,7896036,150,349,107,391,199,284
1308947626,4177869120,240,257,0,499,17,499
1265238024,3929959791,67,426,114,420,359,306
1220516986,3547367587,66,432,0,488,366,488
1176503614,2958499423,0,499,165,337,499,172
1220363465,3540995693,10,491,134,349,481,215
1244270336,3781841810,0,499,62,436,499,374
1323079569,4232650800,21,471,198,358,450,160
1239972071,3742982050,16,482,0,499,466,499
1313296751,4182970774,32,461,132,365,429,233
1311781670,4189048049,0,499,0,499,499,499
1038929514,760977100,137,365,159,334,228,175
1283607881,4061592283,40,473,163,363,433,200
1273124771,3992403583,62,440,67,440,378,373
1138505908,2361171821,197,244,46,452,47,406
1249534181,3819978741,140,364,151,327,224,176
1137010948,2337202324,0,499,62,436,499,374
1276735735,4015993724,0,499,131,353,499,222
1191330342,3073994115,73,410,57,431,337,374
994290461,302288623,67,243,139,270,176,131
1314652867,4202227738,0,499,0,499,499,499
857490801,90504521,207,291,189,310,84,121
1169255469,2871680780,62,436,0,499,374,499
1241396699,3756587254,185,314,159,339,129,180
1310504436,4182442100,61,464,43,456,403,413
1197494669,3208288558,0,499,109,389,499,280
1158120556,2695196880,191,315,26,469,124,443
1190258158,1876686978,0,449,67,432,449,365
1316107196,4200869982,39,499,35,477,460,442
1081446913,1457967546,66,431,0,499,365,499
1245673828,3793736095,19,480,21,479,461,458
1190249338,1876685858,138,351,87,392,213,305
1284107087,4063364559,25,476,48,475,451,427
1116431198,1960673848,63,450,84,430,387,346
1009220527,440541009,160,339,130,369,179,239
1267248935,3942392603,30,469,10,453,439,443
1273168195,3993177736,7,489,104,370,482,266
1312719916,4195803476,0,499,0,499,499,499
1257152060,3879365450,108,380,19,481,272,462
1121926873,2044949559,123,380,52,456,257,404
1235784918,3698939931,100,399,9,490,299,481
858131665,92416174,196,302,175,324,106,149
966460845,252974389,0,499,62,436,499,374
1269771029,3962600185,0,499,62,436,499,374
891917230,86222840,62,436,0,499,374,499
949385428,212342906,128,394,149,351,266,202
1259350777,3887630460,17,464,59,466,447,407
1054189212,1037136523,71,428,0,499,357,499
1094846893,1629867522,146,337,153,344,191,191
940435486,113053536,20,478,16,482,458,466
1215408911,3470137676,117,381,65,434,264,369
907090216,115273943,165,334,114,384,169,270
1286835413,4076591629,80,330,35,465,250,430
1291986348,4105525104,41,466,160,444,425,284
1027005417,569858289,109,390,50,449,281,399
971422356,262158730,74,426,5,495,352,490
1026986926,569779315,110,388,50,449,278,399
892955823,141000043,62,436,0,499,374,499
1236317690,3707217371,71,439,127,371,368,244
1319996117,4215324811,19,478,109,366,459,257
1100085073,1711730115,180,319,153,346,139,193
1008770878,439145276,73,425,0,499,352,499
1276008878,4010222437,84,491,14,489,407,475
1250008767,3822514011,62,436,0,499,374,499
1239769153,3740091012,105,395,4,494,290,490
1174579125,2940636389,136,364,159,361,228,202
1170273850,1892606186,1,499,90,423,498,333
900327640,142362889,156,333,139,389,177,250
1215485375,3470037266,69,429,0,499,360,499
1325247138,4234390636,6,494,18,494,488,476
1148435669,1512728698,60,439,0,499,379,499
1060234927,1096903086,162,336,125,374,174,249
1312008105,4191549088,0,499,109,389,499,280
1196881413,3196259373,150,348,123,375,198,252
883949513,129167311,117,381,65,434,264,369
971839497,263244725,0,499,62,436,499,374
1266356116,3938169271,45,435,75,344,390,269
1093791214,1923131980,48,451,61,447,403,386
1320238277,4215734998,0,499,146,237,499,91
1261171613,3898707195,39,493,144,355,454,211
1276808788,4017080861,63,437,3,497,374,494
1225871707,1107170497,156,358,188,302,202,114
1123178298,2050342709,56,442,0,499,386,499
1300856715,4149336454,73,426,0,499,353,499
1069013399,1194980798,171,326,7,494,155,487
1275423063,4004208654,74,482,82,499,408,417
932494260,185044094,71,428,12,486,357,474
1143981029,2473129325,49,404,15,499,355,484
1276225279,4012179124,0,499,0,499,499,499
1289975669,1258531,88,411,0,499,323,499
1069035245,1218190978,22,476,95,411,454,316
1289745118,4087671228,0,498,16,499,498,483
1283577018,4061482041,0,499,0,499,499,499
1027338473,570670498,61,438,0,499,377,499
1264999636,3928961188,125,374,163,374,249,211
1039132891,783203033,68,430,0,499,362,499
1245674641,3793736495,19,480,53,448,461,395
857010734,90739086,0,499,62,436,499,374
1140137887,2404481209,128,371,85,415,243,330
1239419315,3736145509,62,436,0,499,374,499
871097635,115807747,32,477,52,444,445,392
1128330241,2142370865,32,455,111,412,423,301
1204247619,3287287941,83,418,18,482,335,464
1249535251,3819982114,130,369,170,329,239,159
954592784,219105587,0,499,0,499,499,499
1273151462,3992522147,64,436,71,441,372,370
1289761309,4089720409,110,390,103,398,280,295
1158639510,2697606255,62,436,0,499,374,499
1268716847,3951838452,79,402,56,449,323,393
1144416589,2474732478,62,436,0,499,374,499
1299531049,4141662091,35,473,142,392,438,250
956069961,220939473,158,330,161,311,172,150
1231198345,3646395380,111,402,136,371,291,235
295142868,18225919,0,499,71,427,499,356
1249535744,3819983496,64,425,116,407,361,291
1239002334,3731581754,14,499,50,453,485,403
862681384,102705191,53,447,113,387,394,274
1092264979,1580102238,26,473,224,273,447,49
1280711923,4046439378,0,499,0,499,499,499
895306097,67513128,26,472,0,498,446,498
1209687476,3382452758,30,469,0,499,439,499
1116862735,1099448789,156,343,100,399,187,299
972962282,49318232,91,408,0,499,317,499
973462121,269036813,72,427,0,499,355,499
1094771413,1627926030,200,291,172,341,91,169
1069804015,1256943423,39,417,132,378,378,246
1316187342,4200876750,91,379,26,443,288,417
1257267134,3879940611,109,389,0,499,280,499
1276403822,4013137927,79,460,47,475,381,428
1309232984,4179864313,0,499,0,499,499,499
1003110940,390736713,24,475,27,472,451,445
1274437303,273897843,82,417,0,499,335,499
1164322498,278509850,156,342,100,399,186,299
947746907,116630865,24,475,0,499,451,499
1308884698,3220102603,100,399,37,461,299,424
1088172818,1529406612,43,455,0,499,412,499
1187036441,3036490966,62,436,0,499,374,499
1257232558,3879885408,0,499,0,499,499,499
1231318329,3647545074,165,334,0,499,169,499
1276069924,4010225594,122,352,119,454,230,335
1128649325,2152081856,0,499,0,499,499,499
1276022926,4010224188,17,495,6,493,478,487
987652011,294482137,106,396,60,439,290,379
1277589597,4022758219,48,463,95,447,415,352
1252264215,3845095349,0,499,62,436,499,374
1121267421,1887689019,31,458,179,337,427,158
1013532108,467712669,68,430,0,499,362,499
1295960294,4128438360,29,435,75,426,406,351
338738899,48048999,0,499,62,436,499,374
1304067151,4160931269,106,388,51,463,282,412
1236324375,3707218485,73,429,94,407,356,313
1105540316,1852846294,21,478,21,478,457,457
1120614604,2015760467,56,443,124,474,387,350
1312711591,4195681788,21,467,131,402,446,271
1268413713,3951004979,0,499,0,496,499,496
1260389925,3893245917,105,396,112,420,291,308
879277012,119569664,192,306,156,342,114,186
1319411816,4214354223,218,278,18,481,60,463
1295444994,4126401515,83,415,0,499,332,499
1042988646,819643860,133,362,117,383,229,266
1261201304,3898936954,0,499,62,436,499,374
1241427615,3756676202,206,292,192,310,86,118
1123151950,278552521,155,344,100,399,189,299
1135206120,2302479016,15,473,44,471,458,427
941678895,207257899,132,365,171,318,233,147
1295960283,4128438356,39,430,53,446,391,393
933234188,190091335,93,411,40,464,318,424
941622272,207151553,160,320,183,344,160,161
1267289146,3942384726,11,488,43,473,477,430
1129531112,2167908725,172,326,97,427,154,330
1029511562,591830024,48,459,106,479,411,373
1292739222,4108562284,62,443,0,499,381,499
1046068517,871281070,68,431,0,499,363,499
1296754123,143780255,47,451,0,499,404,499
1301841115,4151009512,113,348,70,437,235,367
1068062343,1182472593,70,428,0,499,358,499
1240652841,3748058564,0,499,94,384,499,290
1100064297,1711734842,110,389,51,448,279,397
1010083112,212887568,123,195,237,263,72,26
1093803288,1923135427,16,481,31,457,465,426
1097548711,1672814433,63,434,0,497,371,497
1315277608,4204298019,127,339,0,490,212,490
1273228926,3992538498,74,428,82,423,354,341
896071937,66631349,84,415,0,499,331,499
1321588313,4223049877,208,292,23,481,84,458
1265222398,3929899354,7,495,2,493,488,491
1121360131,2034804887,128,369,10,481,241,471
1075760781,1352145858,27,485,138,378,458,240
1240847582,3750091847,124,375,3,489,251,486
1316295249,4200882897,8,414,6,472,406,466
1218051056,3497161397,62,436,0,499,374,499
1295890671,4126967812,29,440,40,414,411,374
700658405,58375471,0,499,62,436,499,374
1190251042,2041885662,184,305,78,389,121,311
915114341,159051557,71,421,89,410,350,321
1012323907,459298439,90,408,26,473,318,447
1260718863,3895288838,0,499,0,499,499,499
1027370642,570732796,109,390,50,449,281,399
1156119050,2650343633,51,447,0,499,396,499
1319188891,4214052754,48,462,106,413,414,307
1305328574,4165064610,79,419,76,426,340,350
1321636483,4223006144,92,406,8,493,314,485
1111835571,1915838870,19,481,133,370,462,237
1167372625,2833659181,2,402,153,386,400,233
1110751352,212335005,62,436,0,499,374,499
1261173601,3898707830,0,499,174,377,499,203
1108316061,3716248242,110,389,54,445,279,391
1279045832,4037089403,53,455,50,455,402,405
893311088,141191016,189,288,213,297,99,84
1285136931,4063780034,27,472,54,475,445,421
1311390478,4187380576,13,474,143,407,461,264
1260036268,3889278446,0,499,57,441,499,384
1203051076,3268315687,0,499,62,436,499,374
1005840997,418204318,212,282,73,498,70,425
757718832,61221807,64,434,0,499,370,499
878760699,124124747,77,421,0,499,344,499
1096860990,1659766340,81,417,28,476,336,448
921249920,168344659,9,487,109,410,478,301
1137045600,2339615265,0,499,62,436,499,374
1280711088,4046496789,0,499,0,499,499,499
1188467026,3065374373,18,474,29,485,456,456
1174588243,2940639090,138,361,155,337,223,182
1092101858,1577638607,117,367,103,384,250,281
970095109,258349017,34,468,11,492,434,481
1099079392,1699473521,108,391,40,456,283,416
1226866560,3604511115,0,499,0,499,499,499
1019339272,516406713,23,483,120,366,460,246
1289408825,2949861977,76,422,0,499,346,499
1273155070,3993171518,39,456,150,356,417,206
1293929105,4120894310,83,415,0,499,332,499
1007837246,435302470,100,399,57,441,299,384
1156971791,2679537633,105,414,85,430,309,345
1254527858,3861226979,0,499,3,499,499,496
958280618,227190528,138,350,54,451,212,397
1317824624,4211206382,0,499,0,499,499,499
1027758614,575937757,6,493,6,492,487,486
1157307557,2683994873,100,371,144,370,271,226
1235800171,3699460204,0,499,62,436,499,374
1230826682,3638482357,62,436,0,499,374,499
1152208687,2589735862,84,415,0,499,331,499
1261395317,3898719797,57,468,33,470,411,437
1301315776,4151250123,118,454,51,345,336,294
987479633,294335319,65,426,24,460,361,436
857103260,90898785,69,430,0,499,361,499
1055538727,558487147,141,346,115,405,205,290
1248858152,3817905611,46,482,107,380,436,273
1063581099,1129077347,150,349,100,399,199,299
1220731500,3551968388,34,464,163,430,430,267
1216763526,3479091170,0,499,62,436,499,374
869995419,114198982,62,436,0,499,374,499
1255202247,3863871727,0,499,62,436,499,374
868131438,111528959,0,499,115,383,499,268
1282549264,4057545806,34,357,68,469,323,401
1257407740,3881319440,83,425,138,457,342,319
1223648950,3582654428,0,499,118,380,499,262
860559893,98588686,202,297,170,329,95,159
934573527,192782995,0,499,62,436,499,374
1043112446,847601914,0,499,5,494,499,489
1305103976,4164666576,106,388,51,463,282,412
1067581123,1182240385,0,499,63,436,499,373
1252627020,3850328126,124,362,77,410,238,333
1283851978,4061618342,0,499,0,499,499,499
1323050253,4231410276,54,422,60,428,368,368
1186229304,2103224371,18,480,14,452,462,438
1322821496,4231733429,0,499,0,499,499,499
1307747452,4172813003,147,371,115,304,224,189
1316291558,4200882714,115,437,26,483,322,457
1069675844,1253757049,0,499,62,436,499,374
1324228492,4236298696,72,428,45,464,356,419
1074325222,278527258,152,346,100,381,194,281
1311470892,4187526599,0,499,249,282,499,33
1073592243,1324004220,49,66,225,285,17,60
1063268331,960802491,137,361,100,399,224,299
1155883108,2659759904,0,436,94,499,436,405
997859009,87398453,190,309,157,342,119,185
1012111114,457363125,20,486,95,419,466,324
1262355070,3906639725,51,485,209,292,434,83
1308925229,4177868423,0,499,0,499,499,499
1073107999,1316299981,174,325,62,494,151,432
861912637,70999053,113,382,11,425,269,414
1174480381,2938568564,45,455,73,425,410,352
876138749,68372433,68,431,0,499,363,499
1199002455,1125431691,144,355,100,399,211,299
861903252,100771998,70,428,0,499,358,499
964305581,246526632,0,499,51,448,499,397
41843730,1817781,59,440,0,499,381,499
1253153946,3855190254,62,436,0,499,374,499
1263352939,3916164347,20,479,0,499,459,499
1277511777,4023129333,0,403,77,446,403,369
1026955441,569598101,106,393,50,449,287,399
1213906689,2772685764,15,473,23,482,458,459
885198767,122677648,87,390,66,433,303,367
1309670133,4181532999,108,392,121,371,284,250
1259232502,3887614201,13,485,30,466,472,436
54669630,928221,65,433,26,473,368,447
1131055375,2192161705,83,393,11,475,310,464
1324193986,4236297630,43,464,145,334,421,189
1323292240,4231695303,39,444,143,393,405,250
1292501820,4108936867,99,413,48,430,314,382
1249620430,3820269737,104,395,152,347,291,195
1108340350,1875051297,109,389,0,499,280,499
1233065348,3672942795,100,399,15,484,299,469
879080305,124387132,61,437,0,499,376,499
1267998664,3945013823,0,451,93,499,451,406
1156191901,2666372481,145,375,237,264,230,27
1129043817,2160252520,100,399,110,389,299,279
1248830784,3817887255,0,499,115,384,499,269
1262861857,3911799546,137,358,63,391,221,328
956638745,73015410,61,437,0,499,376,499
1303696671,4159373302,106,388,51,463,282,412
1272962484,3992137397,0,499,0,499,499,499
1275594065,4006498021,102,381,76,430,279,354
1087330632,1522296388,87,411,3,494,324,491
1257237893,3879893414,100,476,121,337,376,216
1298337789,4139128098,62,436,0,499,374,499
1262255975,3906228440,0,499,0,499,499,499
1242842753,3766445981,87,411,0,499,324,499
1202295775,3253643077,88,425,52,445,337,393
1253475635,3856810322,0,499,0,499,499,499
1064545974,1138764960,20,479,77,406,459,329
1316110972,4200870243,48,448,25,471,400,446
1111750625,1914622847,154,412,134,383,258,249
862097393,101505893,196,303,175,324,107,149
1301517601,4150995170,0,499,0,499,499,499
1260304317,3893329042,58,440,70,425,382,355
1273365353,3992624183,26,464,49,458,438,409
1239723385,2194591733,100,399,50,449,299,399
1306580294,4167082736,106,388,51,463,282,412
1138259411,2362542575,183,317,60,480,134,420
938769879,201139883,68,430,0,499,362,499
1026890161,569714678,106,392,50,449,286,399
1271790811,3981148459,0,499,109,390,499,281
1274813023,15110040,75,423,0,499,348,499
1243403717,3773718019,19,480,75,420,461,345
1244541393,3785188024,0,499,62,436,499,374
940803963,205146476,42,460,117,396,418,279
1131685280,2209825302,0,499,107,391,499,284
1027296343,570635023,100,399,70,428,299,358
862537648,102355485,0,499,257,295,499,38
1174591439,2940640090,9,490,10,476,481,466
1184061430,123743030,17,481,21,476,464,455
1203463657,3277809485,122,331,49,436,209,387
1134416925,2283175784,0,499,0,499,499,499
996139082,304728606,50,449,100,399,399,299
1237572129,3721460483,0,499,88,411,499,323
1232830977,3670108929,45,473,144,359,428,215
871186391,115987953,0,499,62,436,499,374
1303086212,4157459371,0,499,0,455,499,455
1038103560,67632513,117,382,50,449,265,399
981406680,284484155,134,367,36,489,233,453
1324094542,4236042068,25,470,20,478,445,458
1298439605,4139334122,55,470,65,388,415,323
1173341373,2926057629,0,499,0,499,499,499
920887907,167489323,0,499,118,415,499,297
1126893383,2110058131,0,498,119,379,498,260
1314628934,4202225178,55,452,34,468,397,434
1224056567,3585187640,0,499,109,389,499,280
1138013567,2357970567,0,450,43,456,450,413
1225886879,532978725,218,283,199,355,65,156
1040627877,816919252,0,499,62,436,499,374
1204111016,505864015,196,303,160,339,107,179
1223576943,3582299840,71,429,145,350,358,205
993084660,300862456,55,444,0,499,389,499
104453930,3196525,0,499,29,462,499,433
1026286171,561462395,141,471,139,358,330,219
1256643957,3874331423,122,394,110,401,272,291
436947892,50048695,67,432,0,499,365,499
1124900278,2085673608,83,415,0,499,332,499
1124765876,2082466274,150,349,134,387,199,253
1323412289,4231416216,48,450,81,402,402,321
1100069469,1711735914,110,389,51,448,279,397
1208136780,3351244933,198,302,55,385,104,330
845229617,73945511,73,425,0,499,352,499
941495734,206719094,72,427,0,499,355,499
833826475,5189619,185,314,159,340,129,181
1314558362,4202304760,30,477,28,464,447,436
1300059759,4144867975,0,499,0,499,499,499
1124583095,2075100333,0,499,0,286,499,286
1123726348,278390473,163,331,142,358,168,216
1303082140,4157459001,78,409,93,411,331,318
1001232209,364387559,79,499,0,446,420,446
1313457172,4197523466,169,331,113,464,162,351
